ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.55;-0.40;-0.03;-2.62;16.62;-102.45;-3.24;-1.23;7.50
-0.33;0.31;1.48;-1.14;-10.51;-39.44;-3.02;-1.29;6.39
-0.05;0.49;1.17;-3.34;3.44;-90.91;-2.61;-1.14;3.94
0.15;0.57;1.03;-4.85;4.62;-125.57;-2.16;-1.10;0.67
-0.50;0.87;1.36;-0.01;12.63;-47.34;-1.62;-0.48;-0.65
-0.09;0.22;1.20;1.79;-16.68;19.59;-1.34;-0.85;-0.12
0.11;0.17;1.13;0.08;-0.55;8.94;-1.16;-0.94;0.14
0.09;0.10;1.04;-0.62;4.65;-3.43;-1.05;-0.90;0.05
0.08;0.06;1.12;0.33;-0.04;-1.40;-0.96;-0.95;0.01
0.05;-0.02;1.14;-0.01;1.20;0.56;-0.97;-0.96;0.03
0.01;-0.01;1.16;0.48;2.48;0.08;-0.95;-0.88;0.03
0.03;-0.03;1.12;0.10;-1.61;9.56;-0.95;-0.93;0.28
0.03;-0.02;1.13;0.08;-0.59;5.47;-0.95;-0.96;0.43
0.03;-0.03;1.14;0.31;-0.30;2.34;-0.95;-0.98;0.49
0.03;-0.02;1.15;0.04;0.49;1.32;-0.95;-0.98;0.52
0.02;-0.02;1.14;0.08;-0.26;1.46;-0.95;-0.99;0.56
0.02;-0.00;1.14;-0.32;-0.93;6.11;-0.94;-1.01;0.75
0.02;-0.02;1.15;-0.53;-1.11;9.44;-0.96;-1.05;1.00
0.02;-0.00;1.15;0.17;-0.68;7.91;-0.94;-1.07;1.22
0.02;0.01;1.15;0.19;0.62;5.01;-0.90;-1.05;1.35
-0.04;0.15;1.15;1.20;2.23;18.37;-0.71;-0.94;1.83
-0.01;0.10;1.13;-0.01;-3.22;22.45;-0.60;-1.00;2.44
-0.06;0.13;1.11;-0.04;0.63;6.08;-0.46;-0.91;2.59
-0.12;0.26;1.11;-1.72;5.94;-7.46;-0.25;-0.64;2.39
-0.01;0.29;0.98;0.92;2.29;-1.90;0.11;-0.56;2.34
0.09;0.47;1.10;0.10;-0.32;10.46;0.54;-0.62;2.61
-0.16;0.85;1.33;-6.85;34.19;41.14;0.92;0.48;3.85
-0.02;0.88;1.25;8.71;-2.44;87.61;1.82;0.42;6.21
-0.01;0.73;1.35;6.19;-12.45;112.02;2.51;0.10;9.12
0.08;0.61;1.18;4.16;-3.06;60.98;3.08;-0.04;10.77
0.13;-0.05;1.15;0.78;-5.52;27.44;3.00;-0.30;11.51
0.13;-0.83;1.17;2.89;-5.34;47.27;2.36;-0.51;12.74
0.15;-1.69;1.14;0.92;-4.21;36.02;1.28;-0.67;13.71
-0.31;-1.73;1.18;-0.93;2.22;-48.39;0.25;-0.48;12.46
-0.09;-0.52;1.09;-2.50;6.95;-4.62;-0.30;-0.22;12.33
-0.43;-1.72;1.13;-0.65;2.55;-34.73;-1.27;0.02;11.39
-0.05;-0.91;1.17;6.10;-7.49;141.14;-1.80;-0.18;15.63
0.01;-0.79;1.24;2.02;-3.75;15.96;-2.36;-0.28;16.06
0.27;-0.24;1.06;-2.53;-2.82;-13.52;-2.59;-0.58;15.69
0.07;0.30;1.07;-1.48;10.02;-44.33;-2.28;-0.36;14.50
-0.05;0.76;1.23;-2.16;-0.41;-8.65;-1.68;-0.34;14.26
-0.10;0.80;1.14;1.87;4.39;2.62;-0.94;-0.16;14.33
-0.03;0.63;1.22;-0.12;-3.55;33.24;-0.39;-0.22;15.20
0.15;0.67;1.08;-0.38;4.80;-1.54;0.18;-0.19;15.16
-0.07;0.54;1.16;-0.42;3.44;-27.25;0.64;-0.05;14.42
-0.01;0.02;1.15;2.16;0.84;-2.54;0.70;-0.01;14.35
-0.00;0.04;1.15;1.47;3.97;9.66;0.77;0.11;14.64
0.05;-0.05;1.13;0.66;2.80;17.03;0.73;0.13;15.08
0.06;-0.04;1.14;0.55;2.00;11.85;0.69;0.12;15.40
0.04;-0.05;1.15;-0.62;0.39;2.42;0.60;0.09;15.47
0.03;-0.04;1.14;-0.68;-1.11;-1.98;0.52;0.01;15.37
0.02;-0.03;1.15;-0.22;-0.77;-2.15;0.47;-0.03;15.31
0.01;-0.02;1.16;-0.10;-1.05;-0.04;0.44;-0.07;15.31
0.03;-0.03;1.15;-0.35;1.71;-0.15;0.40;-0.05;15.31
0.03;-0.01;1.14;0.11;0.13;-0.18;0.38;-0.07;15.30
0.02;-0.03;1.14;-0.01;-0.30;-0.30;0.34;-0.10;15.29
0.03;-0.03;1.13;0.22;0.23;-0.18;0.32;-0.12;15.29
0.04;0.04;1.15;-0.48;-0.35;-5.28;0.34;-0.16;15.14
0.02;0.07;1.18;-1.40;0.11;-17.31;0.37;-0.18;14.69
0.01;0.08;1.13;-0.53;1.03;-23.69;0.43;-0.16;14.05
0.04;0.06;1.10;-0.56;-1.05;-12.68;0.47;-0.22;13.71
0.05;0.02;1.12;0.25;1.12;-4.68;0.49;-0.24;13.59
0.06;0.08;1.08;-0.42;1.71;-1.67;0.54;-0.24;13.54
0.04;0.10;1.15;0.11;0.03;-3.76;0.63;-0.28;13.44
0.03;0.16;1.18;-0.85;1.76;-11.06;0.74;-0.25;13.14
0.06;0.19;1.10;0.01;1.52;-14.57;0.91;-0.26;12.74
0.06;0.26;1.12;0.04;0.86;-10.13;1.14;-0.28;12.44
0.04;0.27;1.18;-0.77;3.42;-10.85;1.34;-0.22;12.14
0.02;0.31;1.17;0.43;0.23;-10.77;1.62;-0.22;11.85
0.00;0.24;1.11;0.25;1.56;6.60;1.83;-0.18;12.02
0.02;0.10;1.21;1.36;-2.06;21.21;1.93;-0.24;12.59
0.15;-0.04;1.12;0.13;0.23;1.50;1.86;-0.38;12.63
0.06;-0.15;1.15;-0.86;2.86;-25.03;1.66;-0.35;11.98
-0.04;-0.21;1.17;-0.97;0.68;-37.67;1.40;-0.29;10.97
-0.13;-0.20;1.18;0.72;1.10;-15.47;1.21;-0.15;10.56
-0.02;-0.20;1.12;1.33;1.44;16.62;1.02;-0.09;11.01
0.06;-0.18;1.17;1.72;0.37;30.19;0.88;-0.13;11.83
0.12;-0.20;1.13;0.46;4.42;15.17;0.69;-0.10;12.28
0.08;-0.11;1.14;0.37;2.60;-4.15;0.58;-0.11;12.17
-0.07;-0.05;1.20;-0.71;3.23;-19.32;0.51;0.05;11.65
-0.08;-0.05;1.24;-0.86;0.39;-14.94;0.43;0.13;11.25
0.02;-0.11;1.14;2.36;-4.68;16.54;0.37;-0.01;11.69
0.10;-0.16;1.12;1.56;-1.46;22.79;0.26;-0.14;12.31
0.03;-0.41;1.13;0.83;-0.59;17.75;-0.12;-0.18;12.79
-0.01;-0.06;1.14;0.52;-4.47;39.84;-0.16;-0.29;13.86
0.10;-0.39;1.13;1.17;-0.84;26.82;-0.49;-0.37;14.56
0.04;-0.02;1.15;-0.03;0.48;0.19;-0.50;-0.39;14.56
0.01;-0.02;1.17;0.04;-0.10;0.16;-0.51;-0.40;14.57
0.03;-0.02;1.13;0.20;1.59;-0.15;-0.51;-0.38;14.57
-0.00;0.10;1.16;-1.06;-0.13;-24.28;-0.43;-0.38;13.91
0.03;0.00;1.15;-1.57;-0.18;-36.24;-0.46;-0.40;12.93
0.01;-0.07;1.17;-0.62;0.62;-30.89;-0.54;-0.39;12.10
0.03;-0.06;1.14;0.51;1.85;-2.44;-0.57;-0.36;12.03
0.03;0.03;1.15;0.33;-1.34;3.85;-0.53;-0.42;12.14
0.02;0.04;1.16;0.54;0.31;6.59;-0.46;-0.42;12.31
0.02;-0.07;1.13;-0.61;2.66;3.82;-0.54;-0.37;12.42
0.01;-0.05;1.16;0.37;1.81;-3.18;-0.56;-0.32;12.33
0.02;-0.03;1.14;0.78;1.79;1.53;-0.56;-0.28;12.38
0.02;-0.03;1.15;0.37;0.91;1.43;-0.57;-0.27;12.41
0.03;-0.02;1.14;0.66;2.10;0.25;-0.56;-0.24;12.42
0.02;-0.01;1.15;0.74;0.39;1.58;-0.55;-0.24;12.46
0.03;-0.02;1.14;0.51;0.14;0.45;-0.54;-0.26;12.47
0.02;-0.02;1.14;0.48;0.19;0.19;-0.54;-0.27;12.48
0.02;-0.02;1.14;0.07;-0.29;-0.39;-0.55;-0.29;12.47
0.01;-0.02;1.14;-0.03;-0.36;0.42;-0.56;-0.31;12.48
0.02;-0.02;1.15;0.45;2.14;-0.15;-0.55;-0.27;12.48
0.02;-0.01;1.15;1.24;4.13;0.04;-0.53;-0.18;12.48
-0.12;-0.22;1.13;2.40;4.42;29.26;-0.65;0.06;13.36
-0.03;-0.83;1.18;1.73;1.27;5.00;-1.24;0.13;13.61
-0.24;-1.04;1.15;-0.13;3.09;-14.01;-1.95;0.33;13.25
-0.40;-1.27;1.14;1.52;6.92;38.86;-2.66;0.70;14.30
-0.28;-1.29;1.21;2.78;1.12;59.03;-3.35;0.84;15.95
-0.23;-1.29;2.00;11.87;-0.62;-11.00;-3.58;0.89;15.66
-0.00;-0.79;1.29;-7.43;-7.61;-8.01;-4.34;0.67;15.45
0.22;-0.37;1.13;-5.00;-11.57;-85.03;-4.69;0.19;13.15
0.08;0.49;1.15;-7.98;5.53;-110.54;-4.37;0.27;10.28
-0.11;0.92;1.20;-7.23;-4.51;-86.04;-3.78;0.20;7.87
-0.07;0.88;1.03;-4.13;12.13;-80.15;-3.03;0.52;5.94
-0.39;0.85;1.15;-1.69;4.83;-5.87;-2.44;0.86;5.78
-0.24;1.00;1.24;-2.28;-11.74;49.50;-1.77;0.66;7.12
0.32;0.84;1.03;-0.21;-4.13;84.19;-1.10;0.34;9.39
0.36;0.56;1.13;-0.50;-9.72;59.79;-0.68;-0.16;11.01
0.14;0.45;1.14;-1.46;1.18;-45.55;-0.32;-0.23;9.78
-0.02;0.45;1.14;-1.72;3.58;-82.16;0.07;-0.12;7.64
-0.17;0.33;1.27;-1.69;-7.14;-37.63;0.29;-0.18;6.63
-0.02;0.18;1.22;-0.86;-2.45;-9.58;0.42;-0.23;6.37
0.17;0.09;1.05;-2.65;14.91;11.03;0.42;0.04;6.70
0.03;0.06;1.17;-2.86;-15.55;19.73;0.39;-0.40;7.23
0.00;0.03;1.14;-2.28;-10.44;-0.47;0.35;-0.66;7.22
-0.05;0.16;1.15;-2.28;-9.09;-0.05;0.43;-0.84;7.22
0.03;-0.02;1.14;-1.45;-5.86;-0.04;0.37;-1.00;7.22
0.03;-0.03;1.14;0.26;0.03;0.04;0.34;-1.01;7.22
0.02;-0.03;1.14;-0.64;-5.60;-4.41;0.28;-1.16;7.10
-0.03;-0.08;1.17;-6.42;-1.57;-158.77;0.03;-1.15;2.81
0.06;0.24;1.14;-5.58;0.14;-119.63;0.12;-1.18;-0.30
-0.03;0.25;1.16;0.05;-1.08;-1.29;0.35;-1.16;-0.33
-0.03;0.04;1.13;0.30;1.27;-7.00;0.39;-1.07;-0.52
0.01;-0.05;1.14;0.59;2.39;5.56;0.36;-0.96;-0.31
0.01;-0.12;1.17;2.22;-2.88;55.61;0.30;-1.03;1.20
0.09;-0.03;1.13;2.78;1.24;58.83;0.34;-1.07;2.78
0.13;-0.07;1.11;1.61;3.74;23.93;0.31;-1.08;3.41
0.03;0.02;1.14;0.20;2.51;0.07;0.32;-1.02;3.41
-0.04;0.06;1.18;0.08;0.89;8.46;0.37;-0.94;3.64
-0.02;0.04;1.15;0.94;0.89;21.49;0.43;-0.88;4.20
0.02;0.03;1.16;1.21;4.40;10.40;0.48;-0.77;4.48
0.05;0.03;1.17;-0.47;1.18;-8.86;0.49;-0.77;4.24
0.06;0.02;1.13;1.15;-1.13;-7.26;0.52;-0.84;4.05
0.02;-0.04;1.14;-0.71;-2.77;-9.52;0.45;-0.93;3.75
0.01;-0.13;1.15;0.16;1.23;-8.09;0.32;-0.89;3.54
-0.05;-0.03;1.18;0.30;-4.15;21.69;0.29;-0.94;4.13
0.02;-0.08;1.14;1.41;-2.19;28.30;0.24;-0.99;4.92
0.10;-0.18;1.18;-0.19;-1.92;1.18;0.08;-1.11;4.95
0.03;-0.14;1.17;-0.65;-1.35;-11.81;-0.08;-1.15;4.63
0.01;-0.10;1.15;-0.32;0.26;-10.30;-0.18;-1.12;4.36
0.00;-0.13;1.16;-0.41;2.02;-2.16;-0.32;-1.05;4.30
0.01;-0.06;1.15;-0.10;1.29;0.42;-0.37;-1.00;4.31
0.02;-0.02;1.14;0.11;4.52;-0.27;-0.38;-0.89;4.30
0.02;-0.02;1.15;-0.18;1.84;0.01;-0.41;-0.84;4.30
0.03;-0.02;1.13;-0.28;-1.46;-0.36;-0.43;-0.88;4.29
0.02;-0.02;1.15;0.02;0.11;-12.33;-0.44;-0.88;3.96
0.03;-0.02;1.16;0.14;-0.79;-6.82;-0.45;-0.91;3.78
0.02;-0.02;1.14;0.08;-0.12;-9.38;-0.45;-0.92;3.53
0.03;-0.02;1.14;-0.13;-1.55;-2.91;-0.47;-0.97;3.45
0.03;-0.03;1.13;-0.33;0.89;0.39;-0.50;-0.96;3.46
0.02;-0.02;1.16;0.49;-2.19;0.11;-0.49;-1.02;3.47
0.10;0.31;1.17;-0.32;-7.34;0.05;-0.22;-1.27;3.47
0.07;0.49;1.04;-0.56;-1.35;-10.89;0.23;-1.37;2.90
0.10;0.54;1.12;0.07;2.11;2.22;0.70;-1.35;2.97
0.22;0.65;1.10;0.10;-2.18;0.30;1.21;-1.52;2.98
0.59;0.82;0.82;-0.39;-3.08;-47.17;1.78;-1.96;1.71
0.19;1.06;1.07;-0.77;6.07;-42.82;2.52;-1.87;0.60
-0.01;0.75;0.98;1.49;6.05;-49.17;3.26;-1.66;-0.73
-0.23;0.43;1.11;5.20;5.00;45.35;3.68;-1.33;0.49
-0.29;-0.03;1.35;8.05;-10.26;167.59;3.80;-1.33;5.02
0.13;-0.10;1.16;6.88;-2.56;145.06;3.82;-1.49;8.93
-0.02;-0.44;1.18;5.91;1.26;63.14;3.50;-1.41;10.64
-0.20;-0.74;1.13;3.10;3.10;58.65;2.93;-1.19;12.22
-0.02;-0.93;1.13;2.98;4.31;55.33;2.18;-1.02;13.94
0.10;-0.91;1.13;1.97;1.62;16.63;1.45;-1.01;14.37
-0.01;-0.82;1.22;-1.12;0.57;-55.43;0.72;-0.97;12.87
-0.11;-0.62;1.15;-2.85;0.26;-99.18;0.10;-0.87;10.10
-0.08;-0.51;1.11;-2.10;2.65;-67.40;-0.42;-0.73;8.34
-0.04;-0.43;1.15;-0.45;0.89;-24.68;-0.82;-0.67;7.68
0.05;-0.26;1.17;-0.22;0.83;4.28;-1.05;-0.67;7.79
0.02;-0.03;1.15;-0.30;-0.67;3.21;-1.06;-0.70;7.88
0.02;-0.02;1.14;-0.28;-0.42;7.12;-1.07;-0.71;8.07
0.02;-0.02;1.15;0.39;2.49;1.98;-1.05;-0.65;8.13
0.03;-0.02;1.13;-0.25;-0.61;-0.02;-1.06;-0.68;8.12
0.03;-0.01;1.14;-0.18;0.16;0.02;-1.06;-0.69;8.12
0.03;-0.02;1.15;-0.48;-0.41;-0.25;-1.07;-0.72;8.12
0.02;-0.02;1.15;0.08;-0.82;0.08;-1.07;-0.75;8.12
0.02;-0.02;1.15;0.19;0.00;-0.09;-1.06;-0.75;8.12
0.03;-0.02;1.14;-0.25;-0.21;-0.22;-1.07;-0.77;8.11
0.03;-0.02;1.14;-0.06;2.00;-9.81;-1.07;-0.73;7.85
0.02;-0.02;1.15;0.01;0.60;-0.53;-1.06;-0.72;7.83
0.03;-0.02;1.14;-0.12;0.10;0.10;-1.07;-0.73;7.84
0.02;-0.02;1.15;-0.51;-0.67;0.19;-1.08;-0.75;7.84
0.03;-0.02;1.14;0.07;0.11;-0.24;-1.07;-0.77;7.83
0.02;-0.03;1.15;0.07;0.05;-0.41;-1.08;-0.77;7.82
0.03;-0.02;1.14;0.01;0.39;0.11;-1.07;-0.77;7.83
0.02;-0.02;1.14;0.13;0.07;-0.04;-1.06;-0.78;7.83
0.02;-0.02;1.14;-0.04;0.39;-0.21;-1.06;-0.78;7.82
0.03;-0.02;1.14;-0.15;0.16;0.46;-1.06;-0.78;7.83
0.02;-0.02;1.15;-0.27;0.07;0.46;-1.07;-0.79;7.84
0.02;-0.02;1.14;-0.25;0.77;-0.07;-1.07;-0.77;7.84
0.03;-0.02;1.15;1.17;4.68;0.07;-1.04;-0.66;7.84
-0.02;-0.01;1.18;-2.44;-10.47;0.66;-1.09;-0.89;7.86
0.02;-0.02;1.15;-0.03;0.07;-0.21;-1.08;-0.89;7.86
0.02;-0.02;1.14;0.43;0.22;0.02;-1.07;-0.89;7.86
0.02;-0.02;1.15;-0.01;-0.07;0.24;-1.06;-0.90;7.86
0.02;-0.02;1.15;-0.19;-0.09;-0.02;-1.07;-0.90;7.86
0.03;-0.02;1.15;-0.13;0.31;0.08;-1.07;-0.91;7.86
0.02;-0.02;1.14;0.26;-0.01;0.07;-1.06;-0.91;7.87
0.03;-0.02;1.14;0.02;-0.38;-0.02;-1.06;-0.93;7.87
0.03;-0.02;1.15;-0.07;-0.26;-0.50;-1.06;-0.94;7.85
0.03;-0.02;1.14;0.01;0.22;-0.19;-1.06;-0.94;7.85
0.02;-0.02;1.15;0.10;-0.35;0.33;-1.06;-0.96;7.86
0.03;-0.02;1.15;0.01;-0.41;0.34;-1.05;-0.98;7.87
0.03;-0.02;1.15;0.16;-0.50;0.07;-1.05;-1.01;7.87
0.02;-0.02;1.14;-0.36;-0.18;0.02;-1.06;-1.01;7.87
0.03;-0.03;1.15;-0.06;0.19;-0.05;-1.06;-1.02;7.87
0.03;-0.02;1.14;0.30;0.00;-0.30;-1.05;-1.02;7.86
0.02;-0.02;1.14;0.10;-0.10;-0.10;-1.04;-1.03;7.86
0.02;-0.02;1.15;-0.13;-0.30;0.24;-1.05;-1.04;7.87
0.03;-0.02;1.14;0.04;0.29;0.13;-1.04;-1.04;7.87
0.02;-0.02;1.15;-0.07;-0.29;0.25;-1.04;-1.05;7.88
0.02;-0.02;1.16;-0.18;-0.32;0.08;-1.04;-1.06;7.88
0.02;-0.02;1.14;0.51;-0.30;0.07;-1.02;-1.07;7.88
0.02;-0.02;1.14;0.31;-0.13;0.04;-1.02;-1.07;7.88
0.03;-0.01;1.15;0.02;0.25;-0.15;-1.01;-1.07;7.88
0.03;-0.01;1.15;0.10;0.14;-0.19;-1.00;-1.07;7.88
0.02;-0.02;1.16;-0.15;-0.21;0.07;-1.00;-1.08;7.88
0.02;-0.02;1.15;0.02;0.22;-0.30;-1.00;-1.07;7.87
0.03;-0.02;1.15;-0.42;-0.39;0.56;-1.01;-1.09;7.88
0.03;-0.02;1.15;0.20;-0.12;-0.07;-1.00;-1.10;7.88
0.03;-0.02;1.14;-0.18;-0.27;0.02;-1.00;-1.12;7.88
0.03;-0.01;1.14;-0.10;-0.53;0.19;-1.00;-1.13;7.89
0.02;-0.02;1.14;0.28;-0.07;-0.39;-0.99;-1.14;7.88
0.02;-0.02;1.14;-0.04;-0.30;0.37;-0.99;-1.15;7.89
0.03;-0.02;1.14;0.02;0.20;-0.04;-0.99;-1.15;7.89
0.02;-0.02;1.16;-0.10;0.05;-0.13;-0.99;-1.14;7.88
0.02;-0.02;1.14;0.02;0.03;0.08;-0.99;-1.15;7.88
0.03;-0.01;1.15;0.17;0.40;0.01;-0.98;-1.14;7.88
0.03;-0.02;1.15;-0.01;0.87;-0.07;-0.98;-1.12;7.88
0.02;-0.02;1.15;0.16;1.21;0.08;-0.97;-1.08;7.89
0.02;-0.02;1.15;0.16;-0.33;0.25;-0.96;-1.09;7.89
0.02;-0.02;1.14;-0.01;-0.39;-0.15;-0.96;-1.10;7.89
0.03;-0.02;1.14;-0.07;0.13;0.04;-0.96;-1.11;7.89
0.03;-0.01;1.14;0.36;0.39;-0.02;-0.94;-1.10;7.89
0.02;-0.01;1.16;-0.28;0.02;-0.36;-0.94;-1.10;7.88
0.02;-0.02;1.14;-0.01;0.43;-0.42;-0.94;-1.09;7.87
0.03;-0.02;1.15;-0.03;0.11;-0.09;-0.95;-1.09;7.87
0.02;-0.01;1.15;-0.07;-0.39;0.14;-0.94;-1.10;7.87
0.02;-0.02;1.15;-0.24;-0.50;0.01;-0.95;-1.11;7.87
0.03;-0.03;1.14;0.51;1.12;-0.16;-0.94;-1.09;7.86
0.07;-0.13;1.08;3.20;24.63;-83.02;-0.97;-0.48;5.62
-0.17;0.03;1.20;30.19;93.84;-42.51;-0.12;2.17;4.48
-0.09;-0.64;1.17;-6.76;3.50;41.35;-0.84;2.28;5.59
0.16;-0.61;1.17;-6.53;-10.51;69.33;-1.51;1.82;7.67
-0.11;-0.82;1.17;-14.32;0.94;-31.47;-2.52;1.88;6.79
-0.16;-0.83;1.15;9.15;17.71;19.67;-2.88;2.40;7.32
0.08;-0.73;1.19;2.26;0.46;51.87;-3.36;2.31;8.67
0.18;-0.34;0.98;7.81;-29.55;-57.29;-3.41;1.30;7.07
0.27;0.10;0.76;0.31;-9.66;-95.70;-3.23;0.68;4.58
-0.41;0.84;1.18;-2.86;3.23;-83.95;-2.68;0.98;2.31
-0.54;1.46;1.01;-9.22;1.13;4.60;-2.01;1.24;2.44
1.97;0.32;1.55;39.06;84.33;25.23;-0.87;2.43;3.09
-0.06;0.49;1.00;-0.25;-5.89;8.04;-0.36;2.27;3.31
-0.25;0.83;1.17;-3.67;-13.52;88.14;0.14;1.96;6.04
0.25;0.20;1.22;22.19;26.77;12.21;0.85;2.40;6.36
-0.01;-0.19;1.23;6.68;6.65;-56.44;0.85;2.54;4.78
-0.35;-0.36;1.13;-1.03;-0.65;49.46;0.53;2.74;6.11
-0.19;-0.66;1.14;-1.61;-2.65;118.85;-0.05;2.74;9.20
0.13;-0.63;1.13;-4.61;-6.82;109.26;-0.70;2.42;12.15
0.32;-0.39;1.14;4.30;7.47;48.22;-0.87;2.33;13.41
-0.02;-0.00;1.14;5.41;11.44;-2.24;-0.72;2.59;13.35
0.06;-0.10;1.14;0.62;1.39;-32.62;-0.79;2.52;12.47
-0.06;0.04;1.14;-0.65;-1.42;-34.85;-0.75;2.49;11.53
-0.01;-0.00;1.15;-1.29;-3.61;-2.70;-0.77;2.34;11.44
0.02;0.00;1.14;-2.33;-4.44;-4.53;-0.82;2.16;11.32
-0.00;0.00;1.16;-0.48;0.42;-15.40;-0.81;2.13;10.91
0.01;-0.02;1.14;0.46;1.87;-14.48;-0.79;2.17;10.17
-0.01;-0.01;1.14;1.10;2.97;-11.67;-0.75;2.21;9.86
-0.01;-0.01;1.15;0.62;1.79;-10.12;-0.73;2.22;9.58
-0.02;-0.01;1.14;-0.24;0.92;-6.88;-0.72;2.22;9.40
-0.00;0.00;1.14;-1.11;-0.22;-6.34;-0.74;2.17;9.23
-0.00;-0.01;1.15;-0.41;-0.13;-5.79;-0.75;2.13;9.07
0.01;-0.01;1.14;-4.16;-6.21;-6.21;-0.85;1.92;8.91
-0.01;-0.02;1.16;0.95;-1.78;-10.97;-0.82;1.84;8.57
0.01;-0.02;1.14;1.17;2.55;-6.96;-0.79;1.86;8.38
-0.00;-0.01;1.14;0.05;-0.30;-5.26;-0.79;1.81;8.24
-0.01;-0.01;1.14;-0.25;-0.47;-5.41;-0.79;1.77;8.09
-0.01;0.00;1.14;0.22;0.46;-5.69;-0.76;1.76;7.94
-0.00;-0.01;1.15;0.14;1.47;-4.99;-0.75;1.76;7.81
-0.00;-0.02;1.15;0.81;1.55;-4.13;-0.74;1.77;7.70
-0.02;-0.05;1.14;-0.30;0.07;-5.41;-0.78;1.76;7.55
-0.00;0.00;1.16;0.33;0.78;-0.04;-0.75;1.75;7.55
0.01;0.02;1.17;0.34;0.17;1.81;-0.71;1.71;7.60
0.01;-0.04;1.14;0.74;0.92;-1.98;-0.71;1.69;7.55
0.00;-0.01;1.13;0.16;0.33;-4.86;-0.71;1.67;7.35
-0.01;-0.03;1.16;0.22;0.71;-4.28;-0.72;1.67;7.24
-0.00;-0.04;1.15;0.34;0.23;-5.02;-0.73;1.65;7.10
-0.00;-0.01;1.15;0.54;0.97;-7.55;-0.72;1.64;6.90
-0.01;-0.02;1.17;0.05;-0.32;-8.42;-0.72;1.61;6.68
-0.01;0.02;1.16;0.65;-0.10;-9.31;-0.68;1.59;6.44
-0.03;-0.02;1.15;-0.27;-1.17;-4.89;-0.69;1.55;6.30
-0.00;-0.03;1.13;-0.19;-0.26;1.00;-0.71;1.52;6.33
0.01;-0.01;1.13;-0.59;2.60;-0.22;-0.72;1.55;6.32
0.00;-0.02;1.14;0.33;0.49;-2.96;-0.71;1.52;6.24
0.00;0.02;1.13;-0.16;0.07;-1.89;-0.69;1.49;6.19
-0.01;-0.01;1.16;0.01;1.00;-1.84;-0.68;1.50;6.14
0.00;-0.06;1.13;0.60;1.52;-0.89;-0.71;1.51;6.12
-0.02;-0.03;1.15;0.26;0.16;-1.50;-0.72;1.50;6.08
0.12;-0.03;1.25;-0.39;2.17;-7.73;-0.74;1.42;5.87
0.02;0.04;1.15;-0.83;-0.33;-7.99;-0.71;1.36;5.65
-0.02;0.02;1.16;0.17;0.05;-6.22;-0.67;1.35;5.48
-0.03;-0.02;1.17;-0.15;-0.97;-6.73;-0.68;1.33;5.31
0.01;-0.00;1.15;0.54;-1.16;-7.20;-0.66;1.26;5.11
0.01;-0.06;1.08;0.16;1.39;-1.12;-0.71;1.26;5.08
0.00;-0.02;1.12;-0.67;0.80;-2.44;-0.73;1.26;5.01
-0.03;0.03;1.13;0.48;1.12;-0.10;-0.68;1.29;5.01
-0.01;-0.02;1.14;0.26;0.97;0.83;-0.68;1.30;5.03
-0.02;0.03;1.13;-0.27;1.32;3.58;-0.65;1.33;5.13
-0.02;-0.01;1.13;-0.16;-0.24;8.16;-0.65;1.32;5.35
0.01;-0.01;1.13;-0.57;-0.03;7.26;-0.66;1.29;5.54
0.05;-0.05;1.07;-0.24;-0.06;1.33;-0.70;1.21;5.58
-0.10;0.05;1.19;-0.64;2.05;1.53;-0.67;1.33;5.62
-0.08;-0.00;1.20;-0.50;-1.84;4.80;-0.67;1.33;5.75
-0.01;-0.01;1.13;-0.38;2.46;8.79;-0.68;1.38;5.98
-0.02;0.00;1.16;-0.68;0.78;3.88;-0.68;1.40;6.10
0.00;-0.01;1.14;0.10;-1.35;6.11;-0.68;1.34;6.26
-0.02;-0.02;1.19;-0.32;-1.25;2.33;-0.69;1.30;6.32
-0.00;-0.02;1.12;0.01;1.36;-0.22;-0.70;1.31;6.32
-0.01;-0.03;1.14;0.01;-1.61;-0.04;-0.71;1.25;6.32
0.03;0.00;1.10;0.31;0.03;0.72;-0.69;1.20;6.34
0.02;-0.01;1.12;-0.01;0.42;-2.99;-0.68;1.17;6.26
-0.00;-0.03;1.13;-0.25;-0.94;-3.93;-0.70;1.12;6.15
-0.01;-0.03;1.15;0.31;-0.22;-2.18;-0.71;1.10;6.09
-0.03;-0.03;1.19;0.60;-2.07;2.37;-0.71;1.05;6.16
0.01;-0.00;1.13;-0.38;-0.15;8.21;-0.71;1.02;6.58
-0.01;0.02;1.16;-0.18;-1.00;8.56;-0.68;0.98;6.84
-0.02;-0.02;1.15;0.84;0.40;9.20;-0.66;0.99;7.10
-0.00;0.02;1.16;-0.32;1.21;11.91;-0.63;1.01;7.41
-0.00;-0.02;1.13;0.10;-0.18;10.16;-0.64;0.98;7.68
-0.01;-0.01;1.16;-0.71;-0.07;8.10;-0.65;0.97;7.90
0.01;-0.01;1.12;0.02;1.61;3.55;-0.65;0.98;7.99
0.01;0.03;1.13;-0.36;2.00;3.82;-0.61;1.00;8.10
-0.01;0.00;1.15;0.77;0.58;4.28;-0.58;1.01;8.21
0.02;-0.01;1.16;-0.56;1.13;3.88;-0.59;1.00;8.31
